"","Unique_ID","Game","Game.Quality","Player.Quality","SI","TI","Opinion"
"144",5,0,1,1,1.36013193091999,1.02861363185956,4
"145",5,0,1,1,1.36013193091999,1.02861363185956,4
"146",5,0,1,1,1.36013193091999,1.02861363185956,3
"147",5,0,1,1,1.36013193091999,1.02861363185956,2
"148",5,0,1,1,1.36013193091999,1.02861363185956,2
"149",5,0,1,1,1.36013193091999,1.02861363185956,3
"150",5,0,1,1,1.36013193091999,1.02861363185956,5
"151",6,0,1,2,1.36013193091999,1.02861363185956,2
"152",6,0,1,2,1.36013193091999,1.02861363185956,4
"153",6,0,1,2,1.36013193091999,1.02861363185956,4
"154",6,0,1,2,1.36013193091999,1.02861363185956,4
"155",6,0,1,2,1.36013193091999,1.02861363185956,3
"156",6,0,1,2,1.36013193091999,1.02861363185956,4
"157",6,0,1,2,1.36013193091999,1.02861363185956,2
"158",6,0,1,2,1.36013193091999,1.02861363185956,3
"159",6,0,1,2,1.36013193091999,1.02861363185956,4
"160",6,0,1,2,1.36013193091999,1.02861363185956,4
"161",6,0,1,2,1.36013193091999,1.02861363185956,4
"162",6,0,1,2,1.36013193091999,1.02861363185956,3
"163",6,0,1,2,1.36013193091999,1.02861363185956,4
"164",6,0,1,2,1.36013193091999,1.02861363185956,3
"165",6,0,1,2,1.36013193091999,1.02861363185956,4
"166",6,0,1,2,1.36013193091999,1.02861363185956,4
"167",6,0,1,2,1.36013193091999,1.02861363185956,3
"168",6,0,1,2,1.36013193091999,1.02861363185956,4
"169",6,0,1,2,1.36013193091999,1.02861363185956,4
"170",6,0,1,2,1.36013193091999,1.02861363185956,3
"171",6,0,1,2,1.36013193091999,1.02861363185956,1
"172",6,0,1,2,1.36013193091999,1.02861363185956,3
"173",6,0,1,2,1.36013193091999,1.02861363185956,3
"174",6,0,1,2,1.36013193091999,1.02861363185956,4
"175",6,0,1,2,1.36013193091999,1.02861363185956,4
"176",6,0,1,2,1.36013193091999,1.02861363185956,3
"177",6,0,1,2,1.36013193091999,1.02861363185956,3
"178",6,0,1,2,1.36013193091999,1.02861363185956,2
"179",6,0,1,2,1.36013193091999,1.02861363185956,4
"180",6,0,1,2,1.36013193091999,1.02861363185956,4
"181",7,0,2,0,1.36013193091999,1.02861363185956,4
"182",7,0,2,0,1.36013193091999,1.02861363185956,4
"183",7,0,2,0,1.36013193091999,1.02861363185956,4
"184",7,0,2,0,1.36013193091999,1.02861363185956,4
"185",7,0,2,0,1.36013193091999,1.02861363185956,4
"186",7,0,2,0,1.36013193091999,1.02861363185956,5
"187",7,0,2,0,1.36013193091999,1.02861363185956,3
"188",7,0,2,0,1.36013193091999,1.02861363185956,3
"189",7,0,2,0,1.36013193091999,1.02861363185956,4
"190",7,0,2,0,1.36013193091999,1.02861363185956,4
"191",7,0,2,0,1.36013193091999,1.02861363185956,4
"192",7,0,2,0,1.36013193091999,1.02861363185956,5
"193",7,0,2,0,1.36013193091999,1.02861363185956,4
"194",7,0,2,0,1.36013193091999,1.02861363185956,4
"195",7,0,2,0,1.36013193091999,1.02861363185956,4
"196",7,0,2,0,1.36013193091999,1.02861363185956,3
"197",7,0,2,0,1.36013193091999,1.02861363185956,3
"198",7,0,2,0,1.36013193091999,1.02861363185956,3
"199",7,0,2,0,1.36013193091999,1.02861363185956,4
"200",7,0,2,0,1.36013193091999,1.02861363185956,3
"201",7,0,2,0,1.36013193091999,1.02861363185956,4
"202",7,0,2,0,1.36013193091999,1.02861363185956,4
"203",7,0,2,0,1.36013193091999,1.02861363185956,4
"204",7,0,2,0,1.36013193091999,1.02861363185956,3
"205",7,0,2,0,1.36013193091999,1.02861363185956,3
"206",7,0,2,0,1.36013193091999,1.02861363185956,3
"207",7,0,2,0,1.36013193091999,1.02861363185956,4
"208",7,0,2,0,1.36013193091999,1.02861363185956,5
"209",7,0,2,0,1.36013193091999,1.02861363185956,5
"210",7,0,2,0,1.36013193091999,1.02861363185956,3
"211",8,0,2,1,1.36013193091999,1.02861363185956,5
"212",8,0,2,1,1.36013193091999,1.02861363185956,5
"213",8,0,2,1,1.36013193091999,1.02861363185956,5
"214",8,0,2,1,1.36013193091999,1.02861363185956,5
"215",8,0,2,1,1.36013193091999,1.02861363185956,4
"216",8,0,2,1,1.36013193091999,1.02861363185956,5
"217",8,0,2,1,1.36013193091999,1.02861363185956,5
"218",8,0,2,1,1.36013193091999,1.02861363185956,4
"219",8,0,2,1,1.36013193091999,1.02861363185956,4
"220",8,0,2,1,1.36013193091999,1.02861363185956,5
"221",8,0,2,1,1.36013193091999,1.02861363185956,5
"222",8,0,2,1,1.36013193091999,1.02861363185956,5
"223",8,0,2,1,1.36013193091999,1.02861363185956,4
"224",8,0,2,1,1.36013193091999,1.02861363185956,4
"225",8,0,2,1,1.36013193091999,1.02861363185956,4
"226",8,0,2,1,1.36013193091999,1.02861363185956,4
"227",8,0,2,1,1.36013193091999,1.02861363185956,4
"228",8,0,2,1,1.36013193091999,1.02861363185956,4
"229",8,0,2,1,1.36013193091999,1.02861363185956,5
"230",8,0,2,1,1.36013193091999,1.02861363185956,4
"231",8,0,2,1,1.36013193091999,1.02861363185956,4
"232",8,0,2,1,1.36013193091999,1.02861363185956,5
"233",8,0,2,1,1.36013193091999,1.02861363185956,5
"234",8,0,2,1,1.36013193091999,1.02861363185956,5
"235",8,0,2,1,1.36013193091999,1.02861363185956,4
"236",8,0,2,1,1.36013193091999,1.02861363185956,4
"237",8,0,2,1,1.36013193091999,1.02861363185956,3
"238",8,0,2,1,1.36013193091999,1.02861363185956,4
"239",8,0,2,1,1.36013193091999,1.02861363185956,5
"240",8,0,2,1,1.36013193091999,1.02861363185956,5
"241",9,0,2,2,1.36013193091999,1.02861363185956,4
"242",9,0,2,2,1.36013193091999,1.02861363185956,5
"243",9,0,2,2,1.36013193091999,1.02861363185956,5
"244",9,0,2,2,1.36013193091999,1.02861363185956,5
"245",9,0,2,2,1.36013193091999,1.02861363185956,3
"246",9,0,2,2,1.36013193091999,1.02861363185956,5
"247",9,0,2,2,1.36013193091999,1.02861363185956,3
"248",9,0,2,2,1.36013193091999,1.02861363185956,4
"249",9,0,2,2,1.36013193091999,1.02861363185956,4
"250",9,0,2,2,1.36013193091999,1.02861363185956,5
"251",9,0,2,2,1.36013193091999,1.02861363185956,5
"252",9,0,2,2,1.36013193091999,1.02861363185956,5
"253",9,0,2,2,1.36013193091999,1.02861363185956,5
"254",9,0,2,2,1.36013193091999,1.02861363185956,4
"255",9,0,2,2,1.36013193091999,1.02861363185956,4
"256",9,0,2,2,1.36013193091999,1.02861363185956,5
"257",9,0,2,2,1.36013193091999,1.02861363185956,4
"258",9,0,2,2,1.36013193091999,1.02861363185956,5
"259",9,0,2,2,1.36013193091999,1.02861363185956,3
"260",9,0,2,2,1.36013193091999,1.02861363185956,4
"261",9,0,2,2,1.36013193091999,1.02861363185956,3
"262",9,0,2,2,1.36013193091999,1.02861363185956,5
"263",9,0,2,2,1.36013193091999,1.02861363185956,5
"264",9,0,2,2,1.36013193091999,1.02861363185956,5
"265",9,0,2,2,1.36013193091999,1.02861363185956,5
"266",9,0,2,2,1.36013193091999,1.02861363185956,4
"267",9,0,2,2,1.36013193091999,1.02861363185956,3
"268",9,0,2,2,1.36013193091999,1.02861363185956,3
"269",9,0,2,2,1.36013193091999,1.02861363185956,5
"270",9,0,2,2,1.36013193091999,1.02861363185956,5
"271",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"272",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"273",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"274",10,1,0,0,-1.01275049473217,-1.3537194947789,3
"275",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"276",10,1,0,0,-1.01275049473217,-1.3537194947789,3
"277",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"278",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"279",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"280",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"281",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"282",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"283",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"284",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"285",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"286",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"287",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"288",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"289",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"290",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"291",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"292",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"293",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"294",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"295",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"296",10,1,0,0,-1.01275049473217,-1.3537194947789,2
"297",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"298",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"299",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"300",10,1,0,0,-1.01275049473217,-1.3537194947789,1
"301",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"302",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"303",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"304",11,1,0,1,-1.01275049473217,-1.3537194947789,3
"305",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"306",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"307",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"308",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"309",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"310",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"311",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"312",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"313",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"314",11,1,0,1,-1.01275049473217,-1.3537194947789,3
"315",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"316",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"317",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"318",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"319",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"320",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"321",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"322",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"323",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"324",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"325",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"326",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"327",11,1,0,1,-1.01275049473217,-1.3537194947789,2
"328",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"329",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"330",11,1,0,1,-1.01275049473217,-1.3537194947789,1
"331",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"332",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"333",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"334",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"335",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"336",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"337",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"338",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"339",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"340",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"341",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"342",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"343",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"344",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"345",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"346",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"347",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"348",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"349",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"350",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"351",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"352",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"353",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"354",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"355",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"356",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"357",12,1,0,2,-1.01275049473217,-1.3537194947789,1
"358",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"359",12,1,0,2,-1.01275049473217,-1.3537194947789,2
"360",12,1,0,2,-1.01275049473217,-1.3537194947789,3
"361",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"362",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"363",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"364",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"365",13,1,1,0,-1.01275049473217,-1.3537194947789,2
"366",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"367",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"368",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"369",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"370",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"371",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"372",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"373",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"374",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"375",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"376",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"377",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"378",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"379",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"380",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"381",13,1,1,0,-1.01275049473217,-1.3537194947789,2
"382",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"383",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"384",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"385",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"386",13,1,1,0,-1.01275049473217,-1.3537194947789,4
"387",13,1,1,0,-1.01275049473217,-1.3537194947789,2
"388",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"389",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"390",13,1,1,0,-1.01275049473217,-1.3537194947789,3
"391",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"392",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"393",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"394",14,1,1,1,-1.01275049473217,-1.3537194947789,5
"395",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"396",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"397",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"398",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"399",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"400",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"401",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"402",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"403",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"404",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"405",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"406",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"407",14,1,1,1,-1.01275049473217,-1.3537194947789,2
"408",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"409",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"410",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"411",14,1,1,1,-1.01275049473217,-1.3537194947789,2
"412",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"413",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"414",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"415",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"416",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"417",14,1,1,1,-1.01275049473217,-1.3537194947789,3
"418",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"419",14,1,1,1,-1.01275049473217,-1.3537194947789,4
"420",14,1,1,1,-1.01275049473217,-1.3537194947789,5
"421",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"422",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"423",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"424",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"425",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"426",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"427",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"428",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"429",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"430",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"431",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"432",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"433",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"434",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"435",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"436",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"437",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"438",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"439",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"440",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"441",15,1,1,2,-1.01275049473217,-1.3537194947789,2
"442",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"443",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"444",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"445",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"446",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"447",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"448",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"449",15,1,1,2,-1.01275049473217,-1.3537194947789,4
"450",15,1,1,2,-1.01275049473217,-1.3537194947789,3
"451",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"452",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"453",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"454",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"455",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"456",16,1,2,0,-1.01275049473217,-1.3537194947789,5
"457",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"458",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"459",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"460",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"461",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"462",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"463",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"464",16,1,2,0,-1.01275049473217,-1.3537194947789,4
"465",16,1,2,0,-1.01275049473217,-1.3537194947789,3
"466",16,1,2,0,-1.01275049473217,-1.3537194947789,3
